opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00801757,,ACC000314,Deal 801757,Proposal/Price Quote,139896.93,12.0,2024-02-23,2023-10-01,Partner Referral,Existing Customer - Replacement,14472
OPP00594913,,ACC000870,Deal 594913,Prospecting,503974.42,20.0,2024-10-10,2023-11-24,Web,New Customer,16060
OPP00970863,,ACC000041,Deal 970863,Perception Analysis,231525.17,8.0,2023-07-29,2023-05-09,Other,New Customer,11389
OPP00333145,,ACC000961,Deal 333145,Prospecting,671371.93,20.0,2024-07-01,2023-11-02,Purchased List,Existing Customer - Replacement,8210
OPP00888328,,ACC000178,Deal 888328,Qualification,17048.75,15.0,2023-05-29,2023-02-06,Web,New Customer,1971
OPP00934157,,ACC000882,Deal 934157,Negotiation/Review,110706.71,10.0,2024-01-25,2023-07-02,Web,Existing Customer - Replacement,9141
OPP00999683,,ACC000864,Deal 999683,Id. Decision Makers,180896.24,8.0,2024-05-29,2023-09-25,Other,Existing Customer - Replacement,14268
OPP01046837,,ACC000197,Deal 1046837,Prospecting,71673.29,20.0,2024-10-03,2024-01-12,Other,Existing Customer - Replacement,11410
OPP00929681,,ACC000425,Deal 929681,Prospecting,56470.35,20.0,2024-12-13,2024-05-30,Web,Existing Customer - Downgrade,5834
OPP01046171,,ACC000036,Deal 1046171,Negotiation/Review,404343.94,10.0,2023-12-13,2023-09-15,Phone Inquiry,New Customer,829
OPP00929359,,ACC000030,Deal 929359,Proposal/Price Quote,140454.84,12.0,2024-06-28,2023-09-10,Web,New Customer,11983
OPP00980260,,ACC000023,Deal 980260,Negotiation/Review,29453.2,10.0,2023-10-24,2023-08-11,Other,Existing Customer - Downgrade,14015
OPP00950344,,ACC000702,Deal 950344,Value Proposition,361768.19,10.0,2023-11-26,2023-05-17,Purchased List,Existing Customer - Replacement,7637
OPP00466152,,ACC000087,Deal 466152,Proposal/Price Quote,232175.77,12.0,2025-07-09,2024-11-05,Purchased List,Existing Customer - Upgrade,25256
OPP01106123,,ACC000775,Deal 1106123,Qualification,885867.9,15.0,2023-10-13,2023-04-27,Purchased List,New Customer,10978
OPP00610413,,ACC000606,Deal 610413,Closed Lost,277358.94,5.0,2025-02-07,2024-10-28,Purchased List,Existing Customer - Downgrade,11338
OPP00688720,,ACC000461,Deal 688720,Negotiation/Review,451456.03,10.0,2024-04-23,2023-07-10,Other,New Customer,11936
OPP00725061,,ACC000946,Deal 725061,Prospecting,267726.17,20.0,2025-07-22,2024-09-12,Web,Existing Customer - Replacement,13897
OPP00609937,,ACC000814,Deal 609937,Proposal/Price Quote,160373.15,12.0,2024-03-29,2023-07-24,Web,Existing Customer - Downgrade,3503
OPP00806122,,ACC000543,Deal 806122,Prospecting,547421.72,20.0,2023-12-10,2023-06-22,Web,Existing Customer - Upgrade,10109
OPP00771895,,ACC000419,Deal 771895,Proposal/Price Quote,526623.66,12.0,2024-01-22,2023-05-15,Web,Existing Customer - Downgrade,9172
OPP00647167,,ACC000298,Deal 647167,Id. Decision Makers,309727.7,8.0,2025-11-04,2024-12-23,Partner Referral,Existing Customer - Upgrade,12517
OPP00819856,,ACC000034,Deal 819856,Prospecting,778496.05,20.0,2024-11-11,2024-07-08,Purchased List,Existing Customer - Replacement,12533
OPP00842999,,ACC000953,Deal 842999,Id. Decision Makers,202242.43,8.0,2024-01-19,2023-10-24,Partner Referral,New Customer,12262
OPP00468980,,ACC000125,Deal 468980,Id. Decision Makers,247827.11,8.0,2023-12-18,2023-09-05,Purchased List,Existing Customer - Downgrade,5866
OPP00885507,,ACC000897,Deal 885507,Qualification,651803.21,15.0,2025-03-29,2024-06-22,Purchased List,Existing Customer - Downgrade,24499
OPP00930252,,ACC000039,Deal 930252,Needs Analysis,363345.98,12.0,2025-05-03,2024-10-21,Purchased List,Existing Customer - Upgrade,350
OPP01032696,,ACC000401,Deal 1032696,Needs Analysis,643666.17,12.0,2024-08-25,2024-02-29,Other,New Customer,6418
OPP00963234,,ACC000833,Deal 963234,Closed Lost,430889.34,5.0,2023-12-15,2023-06-09,Phone Inquiry,Existing Customer - Upgrade,7244
OPP00800422,,ACC000553,Deal 800422,Proposal/Price Quote,485946.29,12.0,2024-12-29,2024-02-08,Other,Existing Customer - Replacement,11829
OPP01083161,,ACC000813,Deal 1083161,Value Proposition,389506.5,10.0,2023-10-26,2023-09-01,Web,Existing Customer - Replacement,6387
OPP00880814,,ACC000991,Deal 880814,Needs Analysis,708936.76,12.0,2023-10-19,2023-08-31,Phone Inquiry,New Customer,184
OPP00726990,,ACC000449,Deal 726990,Qualification,668216.3,15.0,2024-08-03,2023-11-15,Other,Existing Customer - Downgrade,10171
OPP00529770,,ACC000816,Deal 529770,Id. Decision Makers,578620.05,8.0,2024-11-13,2024-10-09,Phone Inquiry,New Customer,10763
OPP00793795,,ACC000799,Deal 793795,Needs Analysis,78205.61,12.0,2024-04-02,2023-08-06,Phone Inquiry,Existing Customer - Upgrade,1542
OPP00585065,,ACC000322,Deal 585065,Perception Analysis,270726.31,8.0,2024-07-09,2023-10-17,Purchased List,Existing Customer - Upgrade,12088
OPP00576025,,ACC000662,Deal 576025,Perception Analysis,153322.46,8.0,2025-03-05,2024-09-21,Partner Referral,Existing Customer - Replacement,30248
OPP00802578,,ACC000534,Deal 802578,Proposal/Price Quote,38146.87,12.0,2024-11-21,2024-03-01,Web,New Customer,8316
OPP00509340,,ACC000952,Deal 509340,Prospecting,807311.65,20.0,2024-09-18,2024-01-02,Partner Referral,Existing Customer - Downgrade,16476
OPP00395795,,ACC000153,Deal 395795,Prospecting,791698.91,20.0,2025-04-11,2024-09-21,Purchased List,Existing Customer - Downgrade,426
OPP01028245,,ACC000298,Deal 1028245,Closed Lost,102477.57,5.0,2023-10-05,2023-07-26,Other,Existing Customer - Downgrade,9942
OPP00915370,,ACC000580,Deal 915370,Proposal/Price Quote,523162.72,12.0,2024-08-16,2024-07-15,Phone Inquiry,Existing Customer - Replacement,8947
OPP00520720,,ACC000287,Deal 520720,Needs Analysis,694187.29,12.0,2024-09-29,2023-12-29,Other,Existing Customer - Downgrade,1099
OPP00595220,,ACC000317,Deal 595220,Proposal/Price Quote,378662.54,12.0,2023-05-20,2023-01-12,Partner Referral,New Customer,4505
OPP00344213,,ACC000281,Deal 344213,Prospecting,772300.93,20.0,2025-04-02,2024-11-17,Other,Existing Customer - Upgrade,21027
OPP00297015,,ACC000910,Deal 297015,Proposal/Price Quote,466730.07,12.0,2025-08-25,2024-12-29,Partner Referral,Existing Customer - Upgrade,31375
OPP00415441,,ACC000192,Deal 415441,Needs Analysis,536779.9,12.0,2025-01-09,2024-03-03,Web,Existing Customer - Downgrade,13052
OPP00639523,,ACC000406,Deal 639523,Perception Analysis,462991.44,8.0,2023-07-03,2023-01-10,Purchased List,Existing Customer - Downgrade,720
OPP00619904,,ACC000521,Deal 619904,Perception Analysis,101702.79,8.0,2023-09-21,2023-07-25,Other,Existing Customer - Upgrade,11396
OPP00732493,,ACC000464,Deal 732493,Proposal/Price Quote,735726.51,12.0,2024-02-28,2023-07-23,Other,New Customer,11539
OPP01063711,,ACC000874,Deal 1063711,Proposal/Price Quote,165517.86,12.0,2024-03-25,2023-05-20,Web,New Customer,4146
OPP01043559,,ACC000786,Deal 1043559,Proposal/Price Quote,34037.13,12.0,2025-07-31,2024-08-16,Other,Existing Customer - Upgrade,8985
OPP00957106,,ACC000363,Deal 957106,Prospecting,57481.51,20.0,2024-03-29,2024-02-11,Other,Existing Customer - Replacement,20489
OPP00490353,,ACC000692,Deal 490353,Qualification,277807.69,15.0,2025-07-16,2024-08-31,Other,Existing Customer - Replacement,1876
OPP00626490,,ACC000989,Deal 626490,Closed Lost,409102.72,5.0,2025-04-24,2024-06-05,Phone Inquiry,Existing Customer - Downgrade,18750
OPP00319752,,ACC000796,Deal 319752,Needs Analysis,454098.02,12.0,2024-07-03,2023-07-10,Other,Existing Customer - Downgrade,13490
OPP00603134,,ACC000992,Deal 603134,Qualification,488762.69,15.0,2024-03-09,2023-07-19,Purchased List,Existing Customer - Upgrade,499
OPP00283844,,ACC000713,Deal 283844,Closed Lost,218960.22,5.0,2024-10-17,2023-11-08,Other,Existing Customer - Upgrade,15428
OPP00312027,,ACC000461,Deal 312027,Proposal/Price Quote,674661.05,12.0,2025-05-18,2024-08-21,Other,Existing Customer - Upgrade,19909
OPP00687200,,ACC000733,Deal 687200,Proposal/Price Quote,624710.31,12.0,2024-08-24,2024-01-03,Phone Inquiry,Existing Customer - Downgrade,14893
OPP00613702,,ACC000992,Deal 613702,Negotiation/Review,619989.51,10.0,2024-12-05,2024-05-26,Web,Existing Customer - Upgrade,16067
OPP00825881,,ACC000702,Deal 825881,Perception Analysis,390192.89,8.0,2024-10-15,2024-05-09,Other,New Customer,5695
OPP00456496,,ACC000614,Deal 456496,Needs Analysis,77348.84,12.0,2024-03-30,2023-09-23,Partner Referral,Existing Customer - Replacement,15514
OPP00936449,,ACC000755,Deal 936449,Id. Decision Makers,712161.56,8.0,2025-03-30,2024-04-02,Phone Inquiry,Existing Customer - Upgrade,21219
OPP00288972,,ACC000476,Deal 288972,Needs Analysis,439459.72,12.0,2023-09-13,2023-06-07,Web,Existing Customer - Replacement,12298
OPP01006440,,ACC000764,Deal 1006440,Value Proposition,463048.7,10.0,2025-07-02,2024-10-25,Partner Referral,Existing Customer - Downgrade,17878
OPP00288513,,ACC000857,Deal 288513,Prospecting,120401.45,20.0,2025-08-04,2024-12-01,Web,Existing Customer - Upgrade,26458
OPP01070900,,ACC000991,Deal 1070900,Proposal/Price Quote,622252.63,12.0,2024-02-01,2023-03-17,Other,Existing Customer - Upgrade,1703
OPP00493888,,ACC000442,Deal 493888,Prospecting,327106.38,20.0,2024-10-09,2024-08-13,Web,Existing Customer - Downgrade,1252
OPP00352545,,ACC000704,Deal 352545,Prospecting,341703.21,20.0,2025-02-04,2024-10-11,Purchased List,Existing Customer - Replacement,12109
OPP00546312,,ACC000642,Deal 546312,Needs Analysis,302247.63,12.0,2024-04-19,2023-07-28,Phone Inquiry,Existing Customer - Replacement,473
OPP00467265,,ACC000484,Deal 467265,Negotiation/Review,361407.01,10.0,2025-06-04,2024-10-03,Partner Referral,Existing Customer - Replacement,20085
OPP00568225,,ACC000180,Deal 568225,Negotiation/Review,602722.89,10.0,2023-07-15,2023-02-23,Other,Existing Customer - Upgrade,2510
OPP00630647,,ACC000443,Deal 630647,Needs Analysis,469009.35,12.0,2025-05-05,2024-06-25,Other,Existing Customer - Upgrade,23123
OPP00747821,,ACC000877,Deal 747821,Prospecting,717903.99,20.0,2024-02-25,2023-08-07,Partner Referral,Existing Customer - Downgrade,12062
OPP01055363,,ACC000844,Deal 1055363,Prospecting,360031.19,20.0,2023-09-27,2023-02-01,Partner Referral,Existing Customer - Replacement,2899
OPP00587634,,ACC000866,Deal 587634,Prospecting,12003.0,20.0,2024-01-14,2023-01-15,Web,New Customer,2157
OPP00435895,,ACC000903,Deal 435895,Needs Analysis,578470.36,12.0,2024-06-02,2023-07-08,Phone Inquiry,Existing Customer - Upgrade,1357
OPP00912864,,ACC000397,Deal 912864,Id. Decision Makers,649999.7,8.0,2025-03-22,2024-06-13,Other,Existing Customer - Upgrade,13749
OPP00316488,,ACC000903,Deal 316488,Qualification,200333.94,15.0,2023-07-14,2023-05-13,Purchased List,New Customer,1957
OPP00870106,,ACC000532,Deal 870106,Prospecting,286215.88,20.0,2025-11-16,2024-12-22,Other,Existing Customer - Downgrade,3674
OPP00352733,,ACC000362,Deal 352733,Prospecting,160033.9,20.0,2025-02-15,2024-12-17,Other,Existing Customer - Downgrade,29058
OPP01105846,,ACC000781,Deal 1105846,Proposal/Price Quote,182345.11,12.0,2024-04-17,2023-09-24,Web,New Customer,2043
OPP00640184,,ACC000122,Deal 640184,Qualification,466661.54,15.0,2025-02-06,2024-06-28,Phone Inquiry,Existing Customer - Downgrade,10297
OPP00599616,,ACC000831,Deal 599616,Value Proposition,660854.79,10.0,2024-11-25,2024-06-24,Purchased List,Existing Customer - Downgrade,3195
OPP00689766,,ACC000066,Deal 689766,Negotiation/Review,93333.46,10.0,2025-05-15,2024-06-16,Other,Existing Customer - Downgrade,17829
OPP00602577,,ACC000767,Deal 602577,Qualification,971728.76,15.0,2024-10-13,2024-04-13,Other,New Customer,9093
OPP01015288,,ACC000660,Deal 1015288,Prospecting,884460.79,20.0,2024-02-03,2023-06-22,Partner Referral,Existing Customer - Upgrade,3182
OPP00557677,,ACC000571,Deal 557677,Closed Lost,35379.75,5.0,2023-11-19,2023-07-28,Web,Existing Customer - Downgrade,10734
OPP01095907,,ACC000971,Deal 1095907,Proposal/Price Quote,46406.75,12.0,2025-05-24,2024-07-02,Purchased List,Existing Customer - Replacement,20120
OPP00549159,,ACC000012,Deal 549159,Id. Decision Makers,396866.02,8.0,2024-07-10,2024-01-03,Web,Existing Customer - Upgrade,547
OPP00906113,,ACC000756,Deal 906113,Prospecting,969490.62,20.0,2024-01-03,2023-04-13,Web,Existing Customer - Downgrade,5451
OPP00405228,,ACC000683,Deal 405228,Needs Analysis,403043.61,12.0,2025-08-08,2024-12-05,Phone Inquiry,Existing Customer - Downgrade,27436
OPP01001163,,ACC000234,Deal 1001163,Id. Decision Makers,512003.75,8.0,2024-12-10,2024-10-23,Purchased List,Existing Customer - Replacement,22020
OPP00388499,,ACC000717,Deal 388499,Proposal/Price Quote,546799.0,12.0,2024-12-03,2024-03-03,Phone Inquiry,Existing Customer - Downgrade,10371
OPP00946983,,ACC000510,Deal 946983,Negotiation/Review,548612.79,10.0,2024-11-29,2024-07-02,Web,Existing Customer - Upgrade,23243
OPP00766848,,ACC000234,Deal 766848,Prospecting,578033.47,20.0,2025-01-01,2024-10-25,Phone Inquiry,Existing Customer - Upgrade,5545
OPP00764358,,ACC000513,Deal 764358,Proposal/Price Quote,119195.25,12.0,2025-04-09,2024-07-09,Web,Existing Customer - Upgrade,19230
OPP00968401,,ACC000162,Deal 968401,Negotiation/Review,218624.82,10.0,2024-06-25,2023-10-19,Partner Referral,Existing Customer - Downgrade,12002
OPP00736751,,ACC000052,Deal 736751,Perception Analysis,116532.57,8.0,2024-03-16,2023-04-26,Other,Existing Customer - Upgrade,8460
OPP00505037,,ACC000296,Deal 505037,Qualification,495324.19,15.0,2024-01-17,2023-10-26,Web,New Customer,465
OPP00497078,,ACC000837,Deal 497078,Perception Analysis,463190.33,8.0,2023-09-01,2023-04-24,Purchased List,Existing Customer - Upgrade,10888
OPP00412546,,ACC000704,Deal 412546,Qualification,489920.74,15.0,2023-10-24,2023-05-14,Phone Inquiry,Existing Customer - Replacement,6606
OPP00557464,,ACC000464,Deal 557464,Value Proposition,444035.63,10.0,2023-09-20,2023-01-02,Purchased List,New Customer,6822
OPP00617982,,ACC000413,Deal 617982,Id. Decision Makers,185464.95,8.0,2025-12-16,2024-12-30,Phone Inquiry,Existing Customer - Replacement,4030
OPP01026463,,ACC000328,Deal 1026463,Value Proposition,618204.62,10.0,2024-09-06,2024-07-20,Other,New Customer,2129
OPP00728556,,ACC000040,Deal 728556,Qualification,959023.75,15.0,2024-09-11,2024-03-03,Other,Existing Customer - Downgrade,6323
OPP01035730,,ACC000893,Deal 1035730,Value Proposition,273290.68,10.0,2024-03-25,2023-11-23,Phone Inquiry,New Customer,16434
OPP00317066,,ACC000874,Deal 317066,Qualification,811543.77,15.0,2024-07-14,2023-10-19,Phone Inquiry,Existing Customer - Downgrade,4834
OPP00431412,,ACC000960,Deal 431412,Prospecting,734244.62,20.0,2024-10-13,2024-06-24,Purchased List,Existing Customer - Upgrade,23887
OPP00995081,,ACC000316,Deal 995081,Qualification,761654.63,15.0,2024-07-22,2023-08-07,Partner Referral,Existing Customer - Downgrade,4369
OPP00768046,,ACC000903,Deal 768046,Negotiation/Review,103345.63,10.0,2024-09-08,2024-08-09,Phone Inquiry,Existing Customer - Downgrade,2752
OPP00424849,,ACC000915,Deal 424849,Prospecting,497952.76,20.0,2024-09-01,2024-05-22,Purchased List,Existing Customer - Downgrade,5656
OPP00586396,,ACC000749,Deal 586396,Value Proposition,440019.21,10.0,2024-07-10,2023-07-24,Other,New Customer,7265
OPP00407433,,ACC000415,Deal 407433,Qualification,346086.51,15.0,2024-09-06,2024-04-20,Web,Existing Customer - Upgrade,1459
OPP00969481,,ACC000649,Deal 969481,Prospecting,163300.41,20.0,2024-05-05,2023-05-25,Web,Existing Customer - Replacement,4515
OPP00814729,,ACC000653,Deal 814729,Value Proposition,344350.33,10.0,2025-03-08,2024-07-04,Other,Existing Customer - Upgrade,19941
OPP00517572,,ACC000597,Deal 517572,Value Proposition,716960.3,10.0,2025-03-27,2024-04-08,Partner Referral,Existing Customer - Downgrade,6511
OPP00322489,,ACC000290,Deal 322489,Negotiation/Review,177520.85,10.0,2024-08-06,2024-05-26,Phone Inquiry,Existing Customer - Replacement,22568
OPP00500537,,ACC000106,Deal 500537,Value Proposition,111186.03,10.0,2024-10-13,2023-10-21,Purchased List,Existing Customer - Replacement,16564
OPP01078876,,ACC000897,Deal 1078876,Needs Analysis,258577.99,12.0,2025-01-07,2024-04-24,Web,Existing Customer - Upgrade,13411
OPP00779890,,ACC000316,Deal 779890,Id. Decision Makers,156684.03,8.0,2025-04-02,2024-12-22,Other,Existing Customer - Replacement,11336
OPP00532111,,ACC000842,Deal 532111,Qualification,870584.57,15.0,2024-12-08,2024-02-12,Phone Inquiry,Existing Customer - Replacement,20818
OPP00556666,,ACC000356,Deal 556666,Qualification,390590.63,15.0,2023-08-05,2023-06-26,Partner Referral,New Customer,12237
OPP00580878,,ACC000879,Deal 580878,Qualification,730296.12,15.0,2024-08-19,2024-05-02,Web,New Customer,106
OPP00418794,,ACC000108,Deal 418794,Prospecting,332928.74,20.0,2023-06-01,2023-03-03,Phone Inquiry,Existing Customer - Upgrade,5099
OPP00630162,,ACC000386,Deal 630162,Id. Decision Makers,748670.93,8.0,2024-02-12,2023-02-15,Web,Existing Customer - Downgrade,4486
OPP00535798,,ACC000537,Deal 535798,Prospecting,231532.72,20.0,2024-01-25,2023-03-16,Purchased List,Existing Customer - Upgrade,9185
OPP00758608,,ACC000515,Deal 758608,Id. Decision Makers,747476.54,8.0,2023-05-22,2023-01-08,Other,Existing Customer - Upgrade,5746
OPP00854093,,ACC000939,Deal 854093,Negotiation/Review,242779.47,10.0,2023-11-21,2023-01-05,Phone Inquiry,Existing Customer - Replacement,1929
OPP00477107,,ACC000711,Deal 477107,Needs Analysis,540705.14,12.0,2023-09-03,2023-03-31,Phone Inquiry,Existing Customer - Replacement,5595
OPP01117294,,ACC000625,Deal 1117294,Proposal/Price Quote,639804.85,12.0,2025-02-14,2024-12-29,Partner Referral,Existing Customer - Downgrade,30557
OPP00695286,,ACC000812,Deal 695286,Id. Decision Makers,439935.42,8.0,2025-02-22,2024-09-29,Other,Existing Customer - Upgrade,18618
OPP00965622,,ACC000807,Deal 965622,Id. Decision Makers,134938.95,8.0,2023-10-27,2023-04-30,Partner Referral,Existing Customer - Downgrade,11409
OPP00556658,,ACC000244,Deal 556658,Needs Analysis,459401.9,12.0,2024-07-13,2023-12-23,Phone Inquiry,New Customer,2822
OPP00603073,,ACC000059,Deal 603073,Prospecting,663940.08,20.0,2024-05-16,2023-11-21,Web,Existing Customer - Replacement,18690
OPP00343992,,ACC000682,Deal 343992,Qualification,605853.12,15.0,2024-09-22,2023-12-10,Phone Inquiry,New Customer,15172
OPP00304527,,ACC000957,Deal 304527,Perception Analysis,749164.64,8.0,2025-05-31,2024-06-05,Partner Referral,Existing Customer - Upgrade,2889
OPP00316046,,ACC000629,Deal 316046,Id. Decision Makers,677017.98,8.0,2024-04-08,2023-05-26,Phone Inquiry,Existing Customer - Upgrade,1905
OPP00617997,,ACC000067,Deal 617997,Qualification,226247.19,15.0,2023-07-10,2023-06-04,Purchased List,Existing Customer - Downgrade,1484
OPP00791230,,ACC000294,Deal 791230,Prospecting,793421.38,20.0,2024-06-18,2023-08-28,Purchased List,Existing Customer - Downgrade,5981
OPP00743724,,ACC000547,Deal 743724,Proposal/Price Quote,645155.75,12.0,2024-10-06,2024-02-06,Partner Referral,Existing Customer - Replacement,2832
OPP01001890,,ACC000601,Deal 1001890,Proposal/Price Quote,126415.94,12.0,2024-03-03,2023-06-21,Partner Referral,Existing Customer - Replacement,3042
OPP00339224,,ACC000846,Deal 339224,Qualification,899329.18,15.0,2024-07-31,2024-01-20,Other,Existing Customer - Replacement,10404
OPP00837907,,ACC000139,Deal 837907,Needs Analysis,456236.05,12.0,2025-08-06,2024-12-23,Purchased List,New Customer,1318
OPP00934741,,ACC000209,Deal 934741,Prospecting,424958.46,20.0,2025-05-09,2024-06-24,Purchased List,New Customer,25219
OPP01096005,,ACC000279,Deal 1096005,Perception Analysis,589468.78,8.0,2024-02-11,2023-08-31,Purchased List,New Customer,5549
OPP00588814,,ACC000442,Deal 588814,Perception Analysis,467945.53,8.0,2023-08-21,2023-05-24,Web,Existing Customer - Downgrade,172
OPP00519351,,ACC000528,Deal 519351,Qualification,941463.79,15.0,2023-09-13,2023-01-09,Web,Existing Customer - Replacement,3564
OPP00552556,,ACC000567,Deal 552556,Id. Decision Makers,706082.9,8.0,2025-11-21,2024-12-22,Other,New Customer,24546
